time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.05839442819420346,-0.02916886063156357,11.531226707889823,6.260985883966729,0.03346111000068852,0.0,-0.20226959791916976,-0.0949384714370648,2.389607487937416,-0.061066933005398324,0.0049829355998535045,0.0,441.42393801193265,443.6229769420062,443.1931215756711,442.9335194449743
1.2000000000000006,-0.07122988922310246,-0.035340385143567,11.677755729577429,6.258069077777467,0.03431454970172432,0.0,-0.22563625197034806,-0.11110416614480194,2.4944572544861177,-0.03116481782879115,0.028209991151305618,0.0,443.2167266261116,445.1214713975989,442.8738893173897,445.32476600692155
1.2600000000000007,-0.08530837546933086,-0.04240321840848807,11.825332899365847,6.255813354717922,0.036024778283750614,0.0,-0.24378360856570924,-0.12448240078936716,2.424920993273964,-0.05531082753856871,0.02908496780724199,0.0,386.0860016014112,386.1689043183348,387.21451106982255,384.9352208422693
1.3200000000000007,-0.10068228038671943,-0.05044630386173435,11.973671681695526,6.252308803979361,0.037833091642242245,0.0,-0.26885332658283456,-0.1439589296113576,2.5194803464948543,-0.06546161854121937,0.032166251190247665,0.0,441.18659281822795,441.44121844305147,441.34437885215345,440.5033529219317
1.3800000000000008,-0.11759752231024229,-0.059729132433973056,12.127610927107368,6.248950671654985,0.04094427026464942,0.0,-0.2952511261631359,-0.16582443295400218,2.611593817585898,-0.041696538841072966,0.07553983694804434,0.0,438.74272848249706,442.33057361830373,440.15135701318087,442.1113831737948
1.4400000000000008,-0.13613004054026584,-0.07035591108969014,12.286153724374765,6.24606810440477,0.04551236543934767,0.0,-0.32293256619454674,-0.1886507893670941,2.672989369473749,-0.06541958589869198,0.07729861779306735,0.0,431.047092755372,431.2004644524975,432.9292777466608,430.9269444274469
1.5000000000000009,-0.15648703077855147,-0.08247338546608135,12.449959940758033,6.242356972862105,0.05037974735679018,0.0,-0.3561176591813859,-0.2156503031485515,2.7868983128847575,-0.05553469860349826,0.08784122852582577,0.0,447.6948788021673,448.55706547068894,448.6321754609996,449.4313151242337
1.560000000000001,-0.17886197337531703,-0.09622309660497855,12.619071711064512,6.239609356531076,0.05543592327880198,0.0,-0.390206485421996,-0.24295473764180156,2.849955932243542,-0.03123672247621749,0.07595399285449317,0.0,432.9176082743568,431.9222093649737,432.8774184323334,434.91583583181756
1.620000000000001,-0.20315308531534143,-0.1114835235646083,12.787940091428165,6.237715730593234,0.06070859342432122,0.0,-0.41989123531181,-0.26587804914741714,2.779127332118404,-0.03221571030665118,0.10478539638346236,0.0,386.4960516878396,389.2112089434593,388.28771638843426,388.19534840781654
1.680000000000001,-0.22958077214765946,-0.12834751370959468,12.956884244055537,6.235835911159381,0.06728638396321163,0.0,-0.4616537509272332,-0.29643217448765796,2.852100875143318,-0.029616189011713253,0.11788174524468918,0.0,434.99667733597926,436.1027679956759,437.3881379141033,437.60421728349456
1.740000000000001,-0.2587747724162493,-0.14716919586884528,13.13203875860454,6.23361252268054,0.07389452970009902,0.0,-0.5121984421652808,-0.33114517023525314,2.985960346211158,-0.059249958334749595,0.08640575554564417,0.0,457.73841713186647,455.23657309078703,456.9756871646596,454.60654743942814
1.8000000000000012,-0.29082530254426897,-0.16791951308998923,13.311048716065471,6.230191346936984,0.0785705156214842,0.0,-0.5565920299999404,-0.3608328446638109,2.980984036245024,-0.05289698854117415,0.049890229722847686,0.0,412.23359852559145,408.9990488260496,413.6839050313698,414.24044258228815
1.8600000000000012,-0.325521481073172,-0.19044644533064947,13.488567372093238,6.226738502336524,0.08216495717159233,0.0,-0.6002299970028886,-0.39033615370020086,2.9363667670782023,-0.0690061401940672,0.07477429771292261,0.0,396.96491360237457,399.2447305758995,400.04777777048315,398.5753873206796
1.9200000000000013,-0.36331785052402465,-0.21508921139641887,13.668404589749041,6.222822490526749,0.08754969336386687,0.0,-0.6601553879961389,-0.4314914961276002,3.057790857310985,-0.05868022643589799,0.10957824020489508,0.0,452.9940297563174,455.7902156892995,451.6639240974227,452.49284603227017
1.9800000000000013,-0.4047801643730776,-0.2422457609182337,13.854920649706806,6.219701958613104,0.0936079580907494,0.0,-0.7225577422701827,-0.474043496517293,3.1590214274881885,-0.041213058694753946,0.07202243797659386,0.0,448.6247142433442,445.5729589410979,447.8947477982871,449.31129194905697
2.0400000000000014,-0.45003973357843946,-0.27197237336916225,14.046813548189201,6.21753598646065,0.09754529567105052,0.0,-0.7864911590704363,-0.5170556933355906,3.237100970371602,-0.027452564019970316,0.048034464692098156,0.0,442.0138198497706,440.03553752890286,441.1036241986516,442.2379128597452
